country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Bulgaria,1997,male,75+ years,168,170100,98.77,Bulgaria1997,,"11,195,612,105",1411,G.I. Generation
Bulgaria,1997,male,55-74 years,348,844400,41.21,Bulgaria1997,,"11,195,612,105",1411,Silent
Bulgaria,1997,female,75+ years,95,251000,37.85,Bulgaria1997,,"11,195,612,105",1411,G.I. Generation
Bulgaria,1997,male,35-54 years,301,1130700,26.62,Bulgaria1997,,"11,195,612,105",1411,Boomers
Bulgaria,1997,female,55-74 years,198,994900,19.9,Bulgaria1997,,"11,195,612,105",1411,Silent
Bulgaria,1997,male,25-34 years,87,566600,15.35,Bulgaria1997,,"11,195,612,105",1411,Generation X
Bulgaria,1997,male,15-24 years,88,625200,14.08,Bulgaria1997,,"11,195,612,105",1411,Generation X
Bulgaria,1997,female,35-54 years,103,1168000,8.82,Bulgaria1997,,"11,195,612,105",1411,Boomers
Bulgaria,1997,female,25-34 years,31,550900,5.63,Bulgaria1997,,"11,195,612,105",1411,Generation X
Bulgaria,1997,female,15-24 years,29,598000,4.85,Bulgaria1997,,"11,195,612,105",1411,Generation X
Bulgaria,1997,male,5-14 years,10,530100,1.89,Bulgaria1997,,"11,195,612,105",1411,Millenials
Bulgaria,1997,female,5-14 years,7,504000,1.39,Bulgaria1997,,"11,195,612,105",1411,Millenials
Bulgaria,1998,male,75+ years,201,174000,115.52,Bulgaria1998,,"14,630,992,956",1852,G.I. Generation
Bulgaria,1998,female,75+ years,131,260000,50.38,Bulgaria1998,,"14,630,992,956",1852,G.I. Generation
Bulgaria,1998,male,55-74 years,359,833300,43.08,Bulgaria1998,,"14,630,992,956",1852,Silent
Bulgaria,1998,male,35-54 years,299,1130500,26.45,Bulgaria1998,,"14,630,992,956",1852,Boomers
Bulgaria,1998,male,25-34 years,95,568800,16.7,Bulgaria1998,,"14,630,992,956",1852,Generation X
Bulgaria,1998,female,55-74 years,156,986700,15.81,Bulgaria1998,,"14,630,992,956",1852,Silent
Bulgaria,1998,male,15-24 years,92,623300,14.76,Bulgaria1998,,"14,630,992,956",1852,Generation X
Bulgaria,1998,female,35-54 years,90,1168900,7.7,Bulgaria1998,,"14,630,992,956",1852,Boomers
Bulgaria,1998,female,25-34 years,33,552600,5.97,Bulgaria1998,,"14,630,992,956",1852,Generation X
Bulgaria,1998,female,15-24 years,35,594600,5.89,Bulgaria1998,,"14,630,992,956",1852,Generation X
Bulgaria,1998,male,5-14 years,9,516100,1.74,Bulgaria1998,,"14,630,992,956",1852,Millenials
Bulgaria,1998,female,5-14 years,3,490700,0.61,Bulgaria1998,,"14,630,992,956",1852,Millenials
Bulgaria,1999,male,75+ years,178,179600,99.11,Bulgaria1999,,"13,495,075,366",1715,G.I. Generation
Bulgaria,1999,male,55-74 years,318,822900,38.64,Bulgaria1999,,"13,495,075,366",1715,Silent
Bulgaria,1999,female,75+ years,76,270700,28.08,Bulgaria1999,,"13,495,075,366",1715,G.I. Generation
Bulgaria,1999,male,35-54 years,301,1130200,26.63,Bulgaria1999,,"13,495,075,366",1715,Boomers
Bulgaria,1999,male,25-34 years,87,576100,15.1,Bulgaria1999,,"13,495,075,366",1715,Generation X
Bulgaria,1999,female,55-74 years,134,978500,13.69,Bulgaria1999,,"13,495,075,366",1715,Silent
Bulgaria,1999,male,15-24 years,74,616600,12,Bulgaria1999,,"13,495,075,366",1715,Generation X
Bulgaria,1999,female,35-54 years,80,1168900,6.84,Bulgaria1999,,"13,495,075,366",1715,Boomers
Bulgaria,1999,female,25-34 years,29,560000,5.18,Bulgaria1999,,"13,495,075,366",1715,Generation X
Bulgaria,1999,female,15-24 years,20,586400,3.41,Bulgaria1999,,"13,495,075,366",1715,Generation X
Bulgaria,1999,male,5-14 years,7,500600,1.4,Bulgaria1999,,"13,495,075,366",1715,Millenials
Bulgaria,1999,female,5-14 years,3,476100,0.63,Bulgaria1999,,"13,495,075,366",1715,Millenials
Bulgaria,2000,male,75+ years,180,186383,96.58,Bulgaria2000,0.713,"13,153,016,531",1680,G.I. Generation
Bulgaria,2000,male,55-74 years,289,813692,35.52,Bulgaria2000,0.713,"13,153,016,531",1680,Silent
Bulgaria,2000,female,75+ years,100,282130,35.44,Bulgaria2000,0.713,"13,153,016,531",1680,G.I. Generation
Bulgaria,2000,male,35-54 years,371,1127394,32.91,Bulgaria2000,0.713,"13,153,016,531",1680,Boomers
Bulgaria,2000,male,25-34 years,102,587705,17.36,Bulgaria2000,0.713,"13,153,016,531",1680,Generation X
Bulgaria,2000,female,55-74 years,128,971686,13.17,Bulgaria2000,0.713,"13,153,016,531",1680,Silent
Bulgaria,2000,male,15-24 years,54,605944,8.91,Bulgaria2000,0.713,"13,153,016,531",1680,Generation X
Bulgaria,2000,female,35-54 years,97,1165489,8.32,Bulgaria2000,0.713,"13,153,016,531",1680,Boomers
Bulgaria,2000,female,25-34 years,37,570536,6.49,Bulgaria2000,0.713,"13,153,016,531",1680,Generation X
Bulgaria,2000,female,15-24 years,20,575493,3.48,Bulgaria2000,0.713,"13,153,016,531",1680,Generation X
Bulgaria,2000,male,5-14 years,5,482907,1.04,Bulgaria2000,0.713,"13,153,016,531",1680,Millenials
Bulgaria,2000,female,5-14 years,0,459736,0,Bulgaria2000,0.713,"13,153,016,531",1680,Millenials
Bulgaria,2001,male,75+ years,162,192843,84.01,Bulgaria2001,,"14,075,616,789",1854,Silent
Bulgaria,2001,male,55-74 years,321,805300,39.86,Bulgaria2001,,"14,075,616,789",1854,Silent
Bulgaria,2001,female,75+ years,101,298153,33.88,Bulgaria2001,,"14,075,616,789",1854,Silent
Bulgaria,2001,male,35-54 years,301,1099625,27.37,Bulgaria2001,,"14,075,616,789",1854,Boomers
Bulgaria,2001,male,25-34 years,100,569711,17.55,Bulgaria2001,,"14,075,616,789",1854,Generation X
Bulgaria,2001,female,55-74 years,118,963174,12.25,Bulgaria2001,,"14,075,616,789",1854,Silent
Bulgaria,2001,male,15-24 years,63,569649,11.06,Bulgaria2001,,"14,075,616,789",1854,Millenials
Bulgaria,2001,female,35-54 years,94,1123319,8.37,Bulgaria2001,,"14,075,616,789",1854,Boomers
Bulgaria,2001,female,15-24 years,25,539883,4.63,Bulgaria2001,,"14,075,616,789",1854,Millenials
Bulgaria,2001,female,25-34 years,21,549756,3.82,Bulgaria2001,,"14,075,616,789",1854,Generation X
Bulgaria,2001,female,5-14 years,4,429090,0.93,Bulgaria2001,,"14,075,616,789",1854,Millenials
Bulgaria,2001,male,5-14 years,4,451423,0.89,Bulgaria2001,,"14,075,616,789",1854,Millenials
Bulgaria,2002,male,75+ years,181,198560,91.16,Bulgaria2002,,"16,276,456,428",2157,Silent
Bulgaria,2002,male,55-74 years,328,804080,40.79,Bulgaria2002,,"16,276,456,428",2157,Silent
Bulgaria,2002,female,75+ years,95,308008,30.84,Bulgaria2002,,"16,276,456,428",2157,Silent
Bulgaria,2002,male,35-54 years,315,1087841,28.96,Bulgaria2002,,"16,276,456,428",2157,Boomers
Bulgaria,2002,male,25-34 years,100,579234,17.26,Bulgaria2002,,"16,276,456,428",2157,Generation X
Bulgaria,2002,female,55-74 years,117,964392,12.13,Bulgaria2002,,"16,276,456,428",2157,Silent
Bulgaria,2002,male,15-24 years,51,562398,9.07,Bulgaria2002,,"16,276,456,428",2157,Millenials
Bulgaria,2002,female,35-54 years,77,1110364,6.93,Bulgaria2002,,"16,276,456,428",2157,Boomers
Bulgaria,2002,female,15-24 years,23,533586,4.31,Bulgaria2002,,"16,276,456,428",2157,Millenials
Bulgaria,2002,female,25-34 years,21,557945,3.76,Bulgaria2002,,"16,276,456,428",2157,Generation X
Bulgaria,2002,male,5-14 years,6,429978,1.4,Bulgaria2002,,"16,276,456,428",2157,Millenials
Bulgaria,2002,female,5-14 years,3,408024,0.74,Bulgaria2002,,"16,276,456,428",2157,Millenials
Bulgaria,2003,male,75+ years,164,202364,81.04,Bulgaria2003,,"20,982,685,981",2800,Silent
Bulgaria,2003,male,55-74 years,251,803660,31.23,Bulgaria2003,,"20,982,685,981",2800,Silent
Bulgaria,2003,male,35-54 years,261,1080294,24.16,Bulgaria2003,,"20,982,685,981",2800,Boomers
Bulgaria,2003,female,75+ years,75,315963,23.74,Bulgaria2003,,"20,982,685,981",2800,Silent
Bulgaria,2003,male,25-34 years,69,583953,11.82,Bulgaria2003,,"20,982,685,981",2800,Generation X
Bulgaria,2003,female,55-74 years,108,966825,11.17,Bulgaria2003,,"20,982,685,981",2800,Silent
Bulgaria,2003,male,15-24 years,49,555686,8.82,Bulgaria2003,,"20,982,685,981",2800,Millenials
Bulgaria,2003,female,35-54 years,67,1101408,6.08,Bulgaria2003,,"20,982,685,981",2800,Boomers
Bulgaria,2003,female,25-34 years,23,561600,4.1,Bulgaria2003,,"20,982,685,981",2800,Generation X
Bulgaria,2003,female,15-24 years,13,527203,2.47,Bulgaria2003,,"20,982,685,981",2800,Millenials
Bulgaria,2003,female,5-14 years,6,386539,1.55,Bulgaria2003,,"20,982,685,981",2800,Millenials
Bulgaria,2003,male,5-14 years,6,407671,1.47,Bulgaria2003,,"20,982,685,981",2800,Millenials
Bulgaria,2004,male,75+ years,142,206158,68.88,Bulgaria2004,,"25,957,970,922",3485,Silent
Bulgaria,2004,male,55-74 years,247,805166,30.68,Bulgaria2004,,"25,957,970,922",3485,Silent
Bulgaria,2004,male,35-54 years,238,1075305,22.13,Bulgaria2004,,"25,957,970,922",3485,Boomers
Bulgaria,2004,female,75+ years,58,323883,17.91,Bulgaria2004,,"25,957,970,922",3485,Silent
Bulgaria,2004,male,25-34 years,74,584214,12.67,Bulgaria2004,,"25,957,970,922",3485,Generation X
Bulgaria,2004,female,55-74 years,105,971907,10.8,Bulgaria2004,,"25,957,970,922",3485,Silent
Bulgaria,2004,male,15-24 years,40,548773,7.29,Bulgaria2004,,"25,957,970,922",3485,Millenials
Bulgaria,2004,female,35-54 years,75,1094568,6.85,Bulgaria2004,,"25,957,970,922",3485,Boomers
Bulgaria,2004,female,25-34 years,14,560854,2.5,Bulgaria2004,,"25,957,970,922",3485,Generation X
Bulgaria,2004,female,15-24 years,12,520846,2.3,Bulgaria2004,,"25,957,970,922",3485,Millenials
Bulgaria,2004,male,5-14 years,5,387953,1.29,Bulgaria2004,,"25,957,970,922",3485,Millenials
Bulgaria,2004,female,5-14 years,3,367936,0.82,Bulgaria2004,,"25,957,970,922",3485,Millenials
Bulgaria,2005,male,75+ years,126,209811,60.05,Bulgaria2005,0.749,"29,636,617,750",4003,Silent
Bulgaria,2005,male,55-74 years,269,807787,33.3,Bulgaria2005,0.749,"29,636,617,750",4003,Silent
Bulgaria,2005,female,75+ years,71,331686,21.41,Bulgaria2005,0.749,"29,636,617,750",4003,Silent
Bulgaria,2005,male,35-54 years,214,1068843,20.02,Bulgaria2005,0.749,"29,636,617,750",4003,Boomers
Bulgaria,2005,male,25-34 years,76,583573,13.02,Bulgaria2005,0.749,"29,636,617,750",4003,Generation X
Bulgaria,2005,female,55-74 years,84,978437,8.59,Bulgaria2005,0.749,"29,636,617,750",4003,Silent
Bulgaria,2005,male,15-24 years,39,540814,7.21,Bulgaria2005,0.749,"29,636,617,750",4003,Millenials
Bulgaria,2005,female,35-54 years,56,1085400,5.16,Bulgaria2005,0.749,"29,636,617,750",4003,Boomers
Bulgaria,2005,female,15-24 years,20,513893,3.89,Bulgaria2005,0.749,"29,636,617,750",4003,Millenials
Bulgaria,2005,female,25-34 years,21,559525,3.75,Bulgaria2005,0.749,"29,636,617,750",4003,Generation X
Bulgaria,2005,female,5-14 years,3,352518,0.85,Bulgaria2005,0.749,"29,636,617,750",4003,Millenials
Bulgaria,2005,male,5-14 years,3,371764,0.81,Bulgaria2005,0.749,"29,636,617,750",4003,Millenials
Bulgaria,2006,male,75+ years,154,212480,72.48,Bulgaria2006,,"34,130,122,491",4638,Silent
Bulgaria,2006,male,55-74 years,274,807552,33.93,Bulgaria2006,,"34,130,122,491",4638,Silent
Bulgaria,2006,female,75+ years,71,338232,20.99,Bulgaria2006,,"34,130,122,491",4638,Silent
Bulgaria,2006,male,35-54 years,196,1063959,18.42,Bulgaria2006,,"34,130,122,491",4638,Boomers
Bulgaria,2006,male,25-34 years,79,582969,13.55,Bulgaria2006,,"34,130,122,491",4638,Generation X
Bulgaria,2006,male,15-24 years,45,531167,8.47,Bulgaria2006,,"34,130,122,491",4638,Millenials
Bulgaria,2006,female,55-74 years,73,981962,7.43,Bulgaria2006,,"34,130,122,491",4638,Silent
Bulgaria,2006,female,35-54 years,53,1077713,4.92,Bulgaria2006,,"34,130,122,491",4638,Boomers
Bulgaria,2006,female,25-34 years,17,558543,3.04,Bulgaria2006,,"34,130,122,491",4638,Generation X
Bulgaria,2006,female,15-24 years,11,504961,2.18,Bulgaria2006,,"34,130,122,491",4638,Millenials
Bulgaria,2006,male,5-14 years,4,358730,1.12,Bulgaria2006,,"34,130,122,491",4638,Millenials
Bulgaria,2006,female,5-14 years,0,340240,0,Bulgaria2006,,"34,130,122,491",4638,Millenials
Bulgaria,2007,male,75+ years,151,215225,70.16,Bulgaria2007,,"44,411,476,557",6073,Silent
Bulgaria,2007,male,55-74 years,238,804233,29.59,Bulgaria2007,,"44,411,476,557",6073,Silent
Bulgaria,2007,female,75+ years,70,344739,20.31,Bulgaria2007,,"44,411,476,557",6073,Silent
Bulgaria,2007,male,35-54 years,180,1061001,16.97,Bulgaria2007,,"44,411,476,557",6073,Boomers
Bulgaria,2007,male,25-34 years,55,583293,9.43,Bulgaria2007,,"44,411,476,557",6073,Generation X
Bulgaria,2007,female,55-74 years,82,981661,8.35,Bulgaria2007,,"44,411,476,557",6073,Silent
Bulgaria,2007,male,15-24 years,39,518624,7.52,Bulgaria2007,,"44,411,476,557",6073,Millenials
Bulgaria,2007,female,35-54 years,58,1072051,5.41,Bulgaria2007,,"44,411,476,557",6073,Boomers
Bulgaria,2007,female,25-34 years,15,558209,2.69,Bulgaria2007,,"44,411,476,557",6073,Generation X
Bulgaria,2007,female,15-24 years,9,493056,1.83,Bulgaria2007,,"44,411,476,557",6073,Millenials
Bulgaria,2007,female,5-14 years,5,331138,1.51,Bulgaria2007,,"44,411,476,557",6073,Generation Z
Bulgaria,2007,male,5-14 years,0,349244,0,Bulgaria2007,,"44,411,476,557",6073,Generation Z
Bulgaria,2008,male,75+ years,132,218689,60.36,Bulgaria2008,,"54,409,138,498",7487,Silent
Bulgaria,2008,male,55-74 years,248,801793,30.93,Bulgaria2008,,"54,409,138,498",7487,Silent
Bulgaria,2008,male,35-54 years,205,1058360,19.37,Bulgaria2008,,"54,409,138,498",7487,Boomers
Bulgaria,2008,female,75+ years,66,352453,18.73,Bulgaria2008,,"54,409,138,498",7487,Silent
Bulgaria,2008,female,55-74 years,106,980953,10.81,Bulgaria2008,,"54,409,138,498",7487,Silent
Bulgaria,2008,male,25-34 years,60,581969,10.31,Bulgaria2008,,"54,409,138,498",7487,Generation X
Bulgaria,2008,male,15-24 years,48,504391,9.52,Bulgaria2008,,"54,409,138,498",7487,Millenials
Bulgaria,2008,female,35-54 years,41,1066979,3.84,Bulgaria2008,,"54,409,138,498",7487,Boomers
Bulgaria,2008,female,25-34 years,21,555973,3.78,Bulgaria2008,,"54,409,138,498",7487,Generation X
Bulgaria,2008,female,15-24 years,10,479334,2.09,Bulgaria2008,,"54,409,138,498",7487,Millenials
Bulgaria,2008,female,5-14 years,1,324354,0.31,Bulgaria2008,,"54,409,138,498",7487,Generation Z
Bulgaria,2008,male,5-14 years,1,342263,0.29,Bulgaria2008,,"54,409,138,498",7487,Generation Z
Bulgaria,2009,male,75+ years,120,222390,53.96,Bulgaria2009,,"51,884,481,410",7186,Silent
Bulgaria,2009,male,55-74 years,241,799938,30.13,Bulgaria2009,,"51,884,481,410",7186,Silent
Bulgaria,2009,male,35-54 years,211,1058524,19.93,Bulgaria2009,,"51,884,481,410",7186,Boomers
Bulgaria,2009,female,75+ years,63,360613,17.47,Bulgaria2009,,"51,884,481,410",7186,Silent
Bulgaria,2009,male,25-34 years,60,575940,10.42,Bulgaria2009,,"51,884,481,410",7186,Generation X
Bulgaria,2009,female,55-74 years,72,979605,7.35,Bulgaria2009,,"51,884,481,410",7186,Silent
Bulgaria,2009,male,15-24 years,29,487528,5.95,Bulgaria2009,,"51,884,481,410",7186,Millenials
Bulgaria,2009,female,35-54 years,49,1064955,4.6,Bulgaria2009,,"51,884,481,410",7186,Boomers
Bulgaria,2009,female,25-34 years,13,548235,2.37,Bulgaria2009,,"51,884,481,410",7186,Generation X
Bulgaria,2009,female,15-24 years,9,463505,1.94,Bulgaria2009,,"51,884,481,410",7186,Millenials
Bulgaria,2009,male,5-14 years,1,338266,0.3,Bulgaria2009,,"51,884,481,410",7186,Generation Z
Bulgaria,2009,female,5-14 years,0,320318,0,Bulgaria2009,,"51,884,481,410",7186,Generation Z
Bulgaria,2010,male,75+ years,137,224566,61.01,Bulgaria2010,0.773,"50,610,058,210",7066,Silent
Bulgaria,2010,male,55-74 years,217,799085,27.16,Bulgaria2010,0.773,"50,610,058,210",7066,Silent
Bulgaria,2010,male,35-54 years,202,1058086,19.09,Bulgaria2010,0.773,"50,610,058,210",7066,Generation X
Bulgaria,2010,female,75+ years,60,366672,16.36,Bulgaria2010,0.773,"50,610,058,210",7066,Silent
Bulgaria,2010,male,25-34 years,57,566462,10.06,Bulgaria2010,0.773,"50,610,058,210",7066,Generation X
Bulgaria,2010,female,55-74 years,74,979427,7.56,Bulgaria2010,0.773,"50,610,058,210",7066,Silent
Bulgaria,2010,male,15-24 years,35,467481,7.49,Bulgaria2010,0.773,"50,610,058,210",7066,Millenials
Bulgaria,2010,female,35-54 years,57,1061049,5.37,Bulgaria2010,0.773,"50,610,058,210",7066,Generation X
Bulgaria,2010,female,25-34 years,11,537199,2.05,Bulgaria2010,0.773,"50,610,058,210",7066,Generation X
Bulgaria,2010,female,15-24 years,8,444943,1.8,Bulgaria2010,0.773,"50,610,058,210",7066,Millenials
Bulgaria,2010,male,5-14 years,1,338094,0.3,Bulgaria2010,0.773,"50,610,058,210",7066,Generation Z
Bulgaria,2010,female,5-14 years,0,319676,0,Bulgaria2010,0.773,"50,610,058,210",7066,Generation Z
Bulgaria,2011,male,75+ years,98,226843,43.2,Bulgaria2011,0.775,"57,418,414,504",8137,Silent
Bulgaria,2011,male,55-74 years,209,813732,25.68,Bulgaria2011,0.775,"57,418,414,504",8137,Boomers
Bulgaria,2011,male,35-54 years,201,1054285,19.07,Bulgaria2011,0.775,"57,418,414,504",8137,Generation X
Bulgaria,2011,female,75+ years,48,372993,12.87,Bulgaria2011,0.775,"57,418,414,504",8137,Silent
Bulgaria,2011,male,25-34 years,59,543115,10.86,Bulgaria2011,0.775,"57,418,414,504",8137,Millenials
Bulgaria,2011,male,15-24 years,36,442991,8.13,Bulgaria2011,0.775,"57,418,414,504",8137,Millenials
Bulgaria,2011,female,55-74 years,51,990352,5.15,Bulgaria2011,0.775,"57,418,414,504",8137,Boomers
Bulgaria,2011,female,35-54 years,41,1036483,3.96,Bulgaria2011,0.775,"57,418,414,504",8137,Generation X
Bulgaria,2011,female,15-24 years,11,419980,2.62,Bulgaria2011,0.775,"57,418,414,504",8137,Millenials
Bulgaria,2011,female,25-34 years,7,509076,1.38,Bulgaria2011,0.775,"57,418,414,504",8137,Millenials
Bulgaria,2011,male,5-14 years,2,332601,0.6,Bulgaria2011,0.775,"57,418,414,504",8137,Generation Z
Bulgaria,2011,female,5-14 years,0,314076,0,Bulgaria2011,0.775,"57,418,414,504",8137,Generation Z
Bulgaria,2012,male,75+ years,140,228793,61.19,Bulgaria2012,0.778,"53,903,022,339",7745,Silent
Bulgaria,2012,male,55-74 years,244,828882,29.44,Bulgaria2012,0.778,"53,903,022,339",7745,Boomers
Bulgaria,2012,male,35-54 years,181,1052298,17.2,Bulgaria2012,0.778,"53,903,022,339",7745,Generation X
Bulgaria,2012,female,75+ years,61,378562,16.11,Bulgaria2012,0.778,"53,903,022,339",7745,Silent
Bulgaria,2012,male,25-34 years,62,520738,11.91,Bulgaria2012,0.778,"53,903,022,339",7745,Millenials
Bulgaria,2012,male,15-24 years,45,418715,10.75,Bulgaria2012,0.778,"53,903,022,339",7745,Millenials
Bulgaria,2012,female,55-74 years,65,1000743,6.5,Bulgaria2012,0.778,"53,903,022,339",7745,Boomers
Bulgaria,2012,female,35-54 years,46,1014327,4.54,Bulgaria2012,0.778,"53,903,022,339",7745,Generation X
Bulgaria,2012,female,15-24 years,14,394971,3.54,Bulgaria2012,0.778,"53,903,022,339",7745,Millenials
Bulgaria,2012,female,25-34 years,13,482889,2.69,Bulgaria2012,0.778,"53,903,022,339",7745,Millenials
Bulgaria,2012,male,5-14 years,1,328547,0.3,Bulgaria2012,0.778,"53,903,022,339",7745,Generation Z
Bulgaria,2012,female,5-14 years,0,310187,0,Bulgaria2012,0.778,"53,903,022,339",7745,Generation Z
Bulgaria,2013,male,75+ years,113,228209,49.52,Bulgaria2013,0.779,"55,758,754,072",8057,Silent
Bulgaria,2013,male,55-74 years,207,831118,24.91,Bulgaria2013,0.779,"55,758,754,072",8057,Boomers
Bulgaria,2013,male,35-54 years,164,1052928,15.58,Bulgaria2013,0.779,"55,758,754,072",8057,Generation X
Bulgaria,2013,female,75+ years,47,380633,12.35,Bulgaria2013,0.779,"55,758,754,072",8057,Silent
Bulgaria,2013,male,25-34 years,56,514523,10.88,Bulgaria2013,0.779,"55,758,754,072",8057,Millenials
Bulgaria,2013,male,15-24 years,32,397784,8.04,Bulgaria2013,0.779,"55,758,754,072",8057,Millenials
Bulgaria,2013,female,55-74 years,41,1002925,4.09,Bulgaria2013,0.779,"55,758,754,072",8057,Boomers
Bulgaria,2013,female,35-54 years,41,1012070,4.05,Bulgaria2013,0.779,"55,758,754,072",8057,Generation X
Bulgaria,2013,female,25-34 years,12,477076,2.52,Bulgaria2013,0.779,"55,758,754,072",8057,Millenials
Bulgaria,2013,female,15-24 years,6,374785,1.6,Bulgaria2013,0.779,"55,758,754,072",8057,Millenials
Bulgaria,2013,female,5-14 years,1,315034,0.32,Bulgaria2013,0.779,"55,758,754,072",8057,Generation Z
Bulgaria,2013,male,5-14 years,1,333559,0.3,Bulgaria2013,0.779,"55,758,754,072",8057,Generation Z
Bulgaria,2014,male,75+ years,120,227129,52.83,Bulgaria2014,0.782,"56,731,990,232",8241,Silent
Bulgaria,2014,male,55-74 years,194,833666,23.27,Bulgaria2014,0.782,"56,731,990,232",8241,Boomers
Bulgaria,2014,female,75+ years,67,382347,17.52,Bulgaria2014,0.782,"56,731,990,232",8241,Silent
Bulgaria,2014,male,35-54 years,156,1052572,14.82,Bulgaria2014,0.782,"56,731,990,232",8241,Generation X
Bulgaria,2014,male,25-34 years,47,508827,9.24,Bulgaria2014,0.782,"56,731,990,232",8241,Millenials
Bulgaria,2014,male,15-24 years,33,378681,8.71,Bulgaria2014,0.782,"56,731,990,232",8241,Millenials
Bulgaria,2014,female,55-74 years,54,1005439,5.37,Bulgaria2014,0.782,"56,731,990,232",8241,Boomers
Bulgaria,2014,female,35-54 years,33,1009528,3.27,Bulgaria2014,0.782,"56,731,990,232",8241,Generation X
Bulgaria,2014,female,25-34 years,13,472176,2.75,Bulgaria2014,0.782,"56,731,990,232",8241,Millenials
Bulgaria,2014,female,15-24 years,5,356406,1.4,Bulgaria2014,0.782,"56,731,990,232",8241,Millenials
Bulgaria,2014,male,5-14 years,2,337969,0.59,Bulgaria2014,0.782,"56,731,990,232",8241,Generation Z
